rennen,jahr,etappe,terrain,km,hm,ps,finisher,erste_gruppe,erste_gruppe_anteil,zeitgruppen,gruppengroesse_hinten,letzter_je_km,p5_je_km,p10_je_km,p25_je_km,p50_je_km,p75_je_km,p90_je_km,p100_je_km,rang10_je_km,rang20_je_km,rang30_je_km,rang50_je_km,rang75_je_km,rang100_je_km,rang150_je_km,ueber_zeitlimit
TdF,2024,14,Mountain,151.9,4050,340,154,1,0.006493506493506494,68,2.283582089552239,16.036866359447004,0.5661619486504279,1.2508229098090848,4.9308755760368665,12.192231731402238,13.989466754443713,14.595128373930217,16.036866359447004,0.5859117840684661,1.6392363396971692,4.298880842659645,6.859776168531929,10.895325872284397,13.25213956550362,15.832784726793943,0
TdF,2024,15,Mountain,197.7,5071,366,152,1,0.006578947368421052,59,2.603448275862069,15.968639352554376,1.557916034395549,2.3014668689934243,9.165402124430956,12.44309559939302,14.142640364188164,14.496712190187154,15.968639352554376,1.8057663125948407,4.102175012645422,7.147192716236723,12.44309559939302,12.44309559939302,13.449671219018716,15.65503287809813,0
TdF,2024,16,Flat,188.6,1176,15,150,127,0.8466666666666667,9,2.875,0.9809119830328739,0.0,0.0,0.0,0.0,0.0,0.6362672322375398,0.9809119830328739,0.0,0.0,0.0,0.0,0.0,0.0,0.9809119830328739,0
TdF,2024,17,Medium_Mountain,177.8,3091,177,145,1,0.006896551724137931,50,2.938775510204082,9.628796400449943,0.888638920134983,0.8942632170978627,3.0539932508436443,5.905511811023621,8.391451068616423,9.190101237345331,9.628796400449943,0.8942632170978627,1.5973003374578176,2.6321709786276712,3.368953880764904,6.299212598425196,8.391451068616423,,0
TdF,2024,18,Medium_Mountain,179.5,3123,101,145,3,0.020689655172413793,26,5.68,7.637883008356546,0.12256267409470752,0.20612813370473537,4.56824512534819,4.56824512534819,5.50974930362117,6.222841225626741,7.637883008356546,0.20612813370473537,0.20612813370473537,0.38440111420612816,4.56824512534819,4.56824512534819,5.50974930362117,,0
TdF,2024,19,High_Mountain,144.6,4512,275,141,1,0.0070921985815602835,47,3.0434782608695654,18.160442600276625,0.8298755186721992,1.73582295988935,9.294605809128631,16.832641770401107,16.832641770401107,17.178423236514522,18.160442600276625,1.4315352697095436,3.9972337482710927,7.503457814661134,11.998616874135546,16.832641770401107,16.832641770401107,,0
TdF,2024,2,Hilly_Difficult,199.2,1859,109,175,1,0.005714285714285714,26,6.96,7.4046184738955825,0.48192771084337355,0.8132530120481928,1.465863453815261,4.518072289156627,6.139558232931727,6.139558232931727,7.4046184738955825,0.7078313253012049,0.8132530120481928,0.8132530120481928,1.465863453815261,4.041164658634538,5.4769076305220885,6.139558232931727,0
TdF,2024,20,Mountain,132.8,4748,380,141,1,0.0070921985815602835,84,1.6867469879518073,18.998493975903614,0.700301204819277,1.3855421686746987,4.811746987951807,12.23644578313253,16.460843373493976,17.040662650602407,18.998493975903614,0.8433734939759036,2.8087349397590358,3.8855421686746983,8.591867469879517,12.778614457831324,16.460843373493976,,0
TdF,2024,3,Flat,230.8,1190,16,175,163,0.9314285714285714,9,1.5,2.452339688041594,0.0,0.0,0.0,0.0,0.0,0.0,2.452339688041594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TdF,2024,4,Mountain,139.6,3904,187,174,1,0.005747126436781609,49,3.6041666666666665,15.551575931232092,1.153295128939828,1.339541547277937,4.5200573065902585,8.63896848137536,13.237822349570202,14.806590257879657,15.551575931232092,1.153295128939828,1.7263610315186246,1.7765042979942693,5.04297994269341,6.626074498567336,9.885386819484241,14.806590257879657,0
TdF,2024,5,Flat,177.4,1126,25,174,170,0.9770114942528736,4,1.3333333333333333,1.04847801578354,0.0,0.0,0.0,0.0,0.0,0.0,1.04847801578354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TdF,2024,6,Flat,163.5,881,7,174,108,0.6206896551724138,16,4.4,1.688073394495413,0.0,0.0,0.0,0.0,0.24464831804281345,1.0581039755351682,1.688073394495413,0.0,0.0,0.0,0.0,0.0,0.0,1.0581039755351682,0
TdF,2024,8,Rolling,183.4,2334,63,173,112,0.6473988439306358,16,4.066666666666666,3.004362050163577,0.0,0.0,0.0,0.0,0.4961832061068702,1.9193020719738276,3.004362050163577,0.0,0.0,0.0,0.0,0.0,0.0,1.7066521264994547,0
TdF,2024,9,Flat,199.0,2012,30,173,4,0.023121387283236993,20,8.894736842105264,8.261306532663317,0.3869346733668342,0.5326633165829145,0.5326633165829145,3.527638190954774,3.527638190954774,5.452261306532663,8.261306532663317,0.3869346733668342,0.5326633165829145,0.5326633165829145,0.5326633165829145,2.8040201005025125,3.527638190954774,4.5376884422110555,0
Vuelta,2010,10,Hilly_Difficult,173.7,2459,126,175,1,0.005714285714285714,13,14.5,5.745538284398388,0.24179620034542315,0.5641911341393208,0.5641911341393208,3.6672423719055844,5.745538284398388,5.745538284398388,5.745538284398388,0.5526770293609672,0.5641911341393208,0.5641911341393208,0.5641911341393208,1.7098445595854923,4.404145077720208,5.745538284398388,0
Vuelta,2010,11,Mountain,208.0,4199,234,173,1,0.005780346820809248,43,4.095238095238095,6.038461538461538,0.15384615384615385,0.28365384615384615,1.0817307692307692,3.105769230769231,5.548076923076923,5.548076923076923,6.038461538461538,0.15384615384615385,0.38461538461538464,0.5961538461538461,1.3846153846153846,2.6586538461538463,4.1298076923076925,5.548076923076923,0
Vuelta,2010,12,Rolling,196.0,2133,67,172,84,0.4883720930232558,14,6.769230769230769,0.6326530612244898,0.0,0.0,0.0,0.08673469387755102,0.15306122448979592,0.15306122448979592,0.6326530612244898,0.0,0.0,0.0,0.0,0.0,0.08673469387755102,0.15306122448979592,0
Vuelta,2010,13,Rolling,193.7,2305,53,170,129,0.7588235294117647,18,2.411764705882353,2.219927723283428,0.0,0.0,0.0,0.0,0.0,0.30975735673722254,2.219927723283428,0.0,0.0,0.0,0.0,0.0,0.0,0.30975735673722254,0
Vuelta,2010,14,Medium_Mountain,178.8,3248,236,166,1,0.006024096385542169,61,2.75,7.472035794183444,0.24049217002237136,0.6711409395973154,1.442953020134228,4.295302013422819,7.175615212527964,7.175615212527964,7.472035794183444,0.4977628635346756,0.7829977628635346,0.9675615212527964,1.9630872483221475,3.9988814317673373,5.782997762863534,7.175615212527964,0
Vuelta,2010,15,Medium_Mountain,170.0,2673,230,160,1,0.00625,54,3.0,7.711764705882353,0.4647058823529412,0.9058823529411765,2.288235294117647,5.758823529411765,7.711764705882353,7.711764705882353,7.711764705882353,0.6764705882352942,1.035294117647059,1.6,3.041176470588235,5.758823529411765,6.723529411764706,7.711764705882353,0
Vuelta,2010,16,Mountain,181.4,4431,340,159,1,0.006289308176100629,43,3.761904761904762,12.050716648291068,0.6063947078280044,1.1245865490628446,4.002205071664829,10.088202866593164,12.050716648291068,12.050716648291068,12.050716648291068,0.7001102535832414,1.5214994487320836,2.3814773980154356,7.579933847850055,8.456449834619624,12.050716648291068,12.050716648291068,0
Vuelta,2010,18,Flat,148.9,964,4,156,13,0.08333333333333333,25,5.958333333333333,3.0423102753525857,0.0,0.0335795836131632,0.06044325050369375,0.06044325050369375,0.3022162525184688,1.2357286769644056,3.0423102753525857,0.0,0.0335795836131632,0.06044325050369375,0.06044325050369375,0.06044325050369375,0.19476158495634655,1.4170584284754868,0
Vuelta,2010,19,Hilly_Difficult,200.0,2554,57,154,11,0.07142857142857142,31,4.766666666666667,2.91,0.005,0.035,0.075,0.18,0.79,1.32,2.91,0.005,0.045,0.075,0.075,0.18,0.38,1.58,0
Vuelta,2010,2,Hilly_Difficult,173.0,2506,80,193,171,0.8860103626943006,14,1.6923076923076923,5.658959537572255,0.0,0.0,0.0,0.0,0.0,0.15028901734104047,5.658959537572255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vuelta,2010,20,Mountain,168.8,4189,323,152,1,0.006578947368421052,98,1.556701030927835,10.829383886255924,0.31990521327014215,0.5509478672985781,1.9016587677725116,5.503554502369668,10.63388625592417,10.657582938388625,10.829383886255924,0.509478672985782,0.8175355450236966,1.5106635071090047,3.1161137440758293,5.379146919431279,8.210900473933648,10.82345971563981,0
Vuelta,2010,3,Medium_Mountain,156.0,2868,178,191,1,0.005235602094240838,42,4.634146341463414,9.929487179487179,0.12179487179487179,0.16025641025641027,0.34615384615384615,5.448717948717949,9.634615384615385,9.634615384615385,9.929487179487179,0.12179487179487179,0.16025641025641027,0.19230769230769232,0.34615384615384615,1.4166666666666667,5.448717948717949,9.634615384615385,0
Vuelta,2010,4,Medium_Mountain,177.0,3442,171,190,4,0.021052631578947368,46,4.133333333333334,8.55367231638418,0.10734463276836158,0.2033898305084746,1.0960451977401129,3.3389830508474576,4.9491525423728815,6.700564971751413,8.55367231638418,0.10734463276836158,0.2033898305084746,0.576271186440678,1.112994350282486,2.9604519774011298,3.7796610169491527,4.9491525423728815,0
Vuelta,2010,5,Flat,194.0,1763,23,190,155,0.8157894736842105,16,2.3333333333333335,2.0412371134020617,0.0,0.0,0.0,0.0,0.0,0.4639175257731959,2.0412371134020617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vuelta,2010,6,Rolling,144.0,1243,56,190,69,0.3631578947368421,10,13.444444444444445,5.215277777777778,0.006944444444444444,0.006944444444444444,0.006944444444444444,1.4930555555555556,4.381944444444445,5.215277777777778,5.215277777777778,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.006944444444444444,0.8958333333333334,1.7777777777777777,4.381944444444445,0
Vuelta,2010,7,Hilly,187.1,1161,36,189,129,0.6825396825396826,19,3.3333333333333335,4.446819882415821,0.0,0.0,0.0,0.0,0.30999465526456443,0.5130946018172101,4.446819882415821,0.0,0.0,0.0,0.0,0.0,0.0,0.3313735970069482,0
Vuelta,2010,8,Mountain,188.8,3870,230,182,1,0.005494505494505495,51,3.62,6.8167372881355925,0.4872881355932203,0.6991525423728813,1.2976694915254237,2.886652542372881,6.626059322033898,6.626059322033898,6.8167372881355925,0.5031779661016949,0.8262711864406779,1.0010593220338981,1.361228813559322,2.2881355932203387,5.010593220338983,6.626059322033898,0
Vuelta,2010,9,Mountain,187.0,4329,238,178,1,0.0056179775280898875,41,4.425,8.385026737967914,1.2406417112299466,2.2566844919786098,2.3475935828877006,4.737967914438503,8.385026737967914,8.385026737967914,8.385026737967914,1.374331550802139,2.2566844919786098,2.3101604278074865,2.3475935828877006,4.090909090909091,6.074866310160428,8.385026737967914,0
Vuelta,2011,11,Mountain,171.0,4166,295,181,1,0.0055248618784530384,39,4.7368421052631575,9.146198830409357,1.0584795321637428,1.0994152046783625,1.4385964912280702,6.046783625730995,7.847953216374269,9.146198830409357,9.146198830409357,1.0994152046783625,1.0994152046783625,1.2573099415204678,1.8771929824561404,4.099415204678363,6.046783625730995,9.146198830409357,0
Vuelta,2011,12,Rolling,160.0,2433,61,181,15,0.08287292817679558,28,6.148148148148148,3.61875,0.00625,0.03125,0.06875,0.23125,0.84375,3.61875,3.61875,0.00625,0.03125,0.03125,0.0875,0.19375,0.23125,2.65625,0
Vuelta,2011,13,Mountain,150.0,3923,189,178,18,0.10112359550561797,15,11.428571428571429,11.133333333333333,0.0,0.0,0.62,7.4,8.4,11.133333333333333,11.133333333333333,0.0,0.02,0.62,0.62,5.86,7.4,11.133333333333333,0
Vuelta,2011,14,Medium_Mountain,173.2,3631,360,176,1,0.005681818181818182,61,2.9166666666666665,10.508083140877599,0.3464203233256351,0.5889145496535797,3.712471131639723,8.21593533487298,8.84526558891455,10.508083140877599,10.508083140877599,0.41570438799076215,0.687066974595843,1.056581986143187,6.4953810623556585,7.274826789838338,8.227482678983835,10.508083140877599,0
Vuelta,2011,15,Medium_Mountain,144.0,3765,438,176,3,0.017045454545454544,99,1.7653061224489797,9.541666666666666,0.3263888888888889,0.9236111111111112,3.4930555555555554,6.118055555555555,8.493055555555555,9.152777777777779,9.541666666666666,0.3680555555555556,1.1388888888888888,2.201388888888889,3.6944444444444446,5.75,6.881944444444445,8.868055555555555,0
Vuelta,2011,16,Flat,180.0,1044,9,174,4,0.022988505747126436,28,6.296296296296297,6.272222222222222,0.011111111111111112,0.022222222222222223,0.03888888888888889,0.2722222222222222,0.5222222222222223,0.9,6.272222222222222,0.022222222222222223,0.03888888888888889,0.03888888888888889,0.03888888888888889,0.23333333333333334,0.3055555555555556,0.5833333333333334,0
Vuelta,2011,17,Hilly_Difficult,212.5,3207,203,168,1,0.005952380952380952,77,2.1973684210526314,7.896470588235294,0.14588235294117646,0.34823529411764703,1.388235294117647,4.32,5.632941176470588,7.425882352941176,7.896470588235294,0.16470588235294117,0.47058823529411764,0.7294117647058823,1.7223529411764706,3.3223529411764705,5.049411764705883,7.425882352941176,0
Vuelta,2011,18,Medium_Mountain,169.7,3618,158,166,2,0.012048192771084338,15,11.714285714285714,6.788450206246318,0.05892751915144373,2.7224513847967002,2.7224513847967002,2.7224513847967002,3.09958750736594,6.57631113730112,6.788450206246318,0.0883912787271656,2.7224513847967002,2.7224513847967002,2.7224513847967002,2.7224513847967002,2.7224513847967002,6.57631113730112,0
Vuelta,2011,19,Medium_Mountain,157.9,2708,168,165,1,0.006060606060606061,12,14.909090909090908,7.295756808106396,0.5889803673210893,0.5889803673210893,2.862571247625079,4.41418619379354,7.295756808106396,7.295756808106396,7.295756808106396,0.5889803673210893,0.5889803673210893,2.051931602279924,4.41418619379354,4.41418619379354,5.756808106396453,7.295756808106396,0
Vuelta,2011,2,Hilly,171.5,1305,27,195,85,0.4358974358974359,31,3.6666666666666665,2.5306122448979593,0.0,0.0,0.0,0.11661807580174927,0.3556851311953353,0.8396501457725948,2.5306122448979593,0.0,0.0,0.0,0.0,0.0,0.11661807580174927,0.3556851311953353,0
Vuelta,2011,20,Medium_Mountain,187.0,3206,124,165,76,0.46060606060606063,6,17.8,7.967914438502674,0.0,0.0,0.0,3.3315508021390374,5.06951871657754,5.06951871657754,7.967914438502674,0.0,0.0,0.0,0.0,0.0,3.3315508021390374,5.06951871657754,0
Vuelta,2011,3,Hilly_Difficult,164.0,1956,82,195,1,0.005128205128205128,11,19.4,8.512195121951219,0.6280487804878049,0.6280487804878049,1.1341463414634145,1.1341463414634145,3.8109756097560976,4.695121951219512,8.512195121951219,0.6280487804878049,0.6280487804878049,0.6280487804878049,1.1341463414634145,1.1341463414634145,1.1341463414634145,3.8109756097560976,0
Vuelta,2011,4,Medium_Mountain,170.2,3687,250,194,1,0.005154639175257732,36,5.514285714285714,12.027027027027028,0.0646298472385429,0.0646298472385429,0.6756756756756758,6.5041128084606346,6.5041128084606346,8.607520564042304,12.027027027027028,0.0646298472385429,0.0646298472385429,0.0646298472385429,0.9224441833137486,4.212690951821387,6.5041128084606346,6.5041128084606346,0
Vuelta,2011,5,Medium_Mountain,187.0,3510,170,192,1,0.005208333333333333,46,4.2444444444444445,10.272727272727273,0.0374331550802139,0.10695187165775401,0.5240641711229946,3.7914438502673797,4.636363636363637,10.272727272727273,10.272727272727273,0.0374331550802139,0.10695187165775401,0.1657754010695187,0.5401069518716578,2.9732620320855614,3.7914438502673797,4.86096256684492,0
Vuelta,2011,6,Hilly_Difficult,193.4,2181,91,188,4,0.02127659574468085,19,10.222222222222221,6.577042399172699,0.08790072388831437,0.11892450879007238,0.11892450879007238,2.135470527404343,4.906928645294726,6.577042399172699,6.577042399172699,0.08790072388831437,0.11892450879007238,0.11892450879007238,0.11892450879007238,1.6494312306101344,2.135470527404343,5.439503619441572,0
Vuelta,2011,7,Rolling,185.0,2128,44,188,171,0.9095744680851063,2,17.0,2.2216216216216216,0.0,0.0,0.0,0.0,0.0,0.0,2.2216216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Vuelta,2011,8,Medium_Mountain,183.0,3835,218,184,1,0.005434782608695652,70,2.652173913043478,9.240437158469945,0.08196721311475409,0.1092896174863388,0.5245901639344263,2.092896174863388,6.169398907103825,7.3224043715847,9.240437158469945,0.08196721311475409,0.1092896174863388,0.22404371584699453,0.6174863387978142,1.2677595628415301,2.453551912568306,6.169398907103825,0
Vuelta,2011,9,Hilly_Difficult,179.5,2741,227,183,2,0.01092896174863388,44,4.209302325581396,7.442896935933148,0.06685236768802229,0.2618384401114206,1.1476323119777159,4.222841225626741,6.272980501392758,7.442896935933148,7.442896935933148,0.08356545961002786,0.2785515320334262,0.48467966573816157,1.3481894150417828,3.13091922005571,5.426183844011142,6.272980501392758,0
Vuelta,2012,10,Rolling,166.4,2240,47,193,23,0.11917098445595854,25,7.083333333333333,5.210336538461538,0.0,0.0,0.024038461538461536,0.10216346153846154,0.9615384615384615,1.3762019230769231,5.210336538461538,0.0,0.0,0.024038461538461536,0.024038461538461536,0.024038461538461536,0.10216346153846154,0.9615384615384615,0
Vuelta,2012,12,Hilly_Difficult,184.6,2589,101,191,1,0.005235602094240838,76,2.533333333333333,10.926327193932828,0.19501625135427952,0.28169014084507044,0.5633802816901409,1.0780065005417119,1.5492957746478875,2.248104008667389,10.926327193932828,0.19501625135427952,0.28169014084507044,0.3954496208017335,0.5633802816901409,0.8721560130010835,1.0780065005417119,1.6793066088840738,0
Vuelta,2012,13,Hilly_Difficult,172.7,2443,89,188,1,0.005319148936170213,18,11.0,5.35031847133758,0.23161551823972207,0.23161551823972207,0.23161551823972207,0.23161551823972207,1.8066010422698322,3.480023161551824,5.35031847133758,0.23161551823972207,0.23161551823972207,0.23161551823972207,0.23161551823972207,0.23161551823972207,0.23161551823972207,2.119281991893457,0
Vuelta,2012,14,Mountain,152.0,3951,354,183,1,0.00546448087431694,66,2.8,10.94078947368421,0.48026315789473684,0.9144736842105263,3.5460526315789473,6.967105263157895,10.072368421052632,10.072368421052632,10.94078947368421,0.506578947368421,0.9144736842105263,1.480263157894737,3.875,5.907894736842105,7.875,10.072368421052632,0
Vuelta,2012,15,Medium_Mountain,186.7,3549,305,183,1,0.00546448087431694,51,3.64,9.571505088377076,1.2265666845206213,3.213711837171934,4.359935725763257,6.909480449919657,8.473486877343332,8.473486877343332,9.571505088377076,2.1692554900910554,3.213711837171934,3.5083020889126946,4.922335297268345,6.909480449919657,6.909480449919657,8.473486877343332,0
Vuelta,2012,16,High_Mountain,185.0,5159,438,181,1,0.0055248618784530384,107,1.6981132075471699,12.232432432432432,1.3945945945945946,2.0702702702702704,4.945945945945946,8.751351351351351,10.394594594594595,10.908108108108108,12.232432432432432,1.4108108108108108,2.2594594594594595,3.443243243243243,5.9135135135135135,8.427027027027027,9.021621621621621,10.654054054054054,0
Vuelta,2012,17,Medium_Mountain,187.3,3834,208,179,1,0.00558659217877095,31,5.933333333333334,8.270154831820609,0.7100907634810464,1.5376401494927923,2.9951948745328347,6.679124399359316,6.679124399359316,7.4586225306994125,8.270154831820609,0.8435664709022958,1.5376401494927923,1.5376401494927923,6.524292578750667,6.679124399359316,6.679124399359316,6.679124399359316,0
